time,upstream_reservoir_water_level,upstream_reservoir_outflow,upstream_reservoir_volume,upstream_reservoir_inflow,gate_1_opening,gate_1_outflow,canal_1_water_level,canal_1_outflow,canal_2_water_level,canal_2_outflow,gate_2_opening,gate_2_outflow,canal_3_water_level,canal_3_outflow
0,10.0,19.809088823063014,0,0.0,0.5,19.809088823063014,5.19809088823063,19.809088823063014,4.69809088823063,19.809088823063014,0.5,7.401768228493773,4.0592141458279505,7.401768228493773
10,10.0,19.412723330116776,0,0.0,0.5,19.412723330116776,5.39618177646126,19.809088823063014,4.89618177646126,19.809088823063014,0.5,8.104641858348963,4.118428291655901,7.401768228493773
20,10.0,19.008094438510145,0,0.0,0.5,19.008094438510145,5.59427266469189,19.809088823063014,5.09427266469189,19.809088823063014,0.5,8.75124370566061,4.1776424374838514,7.401768228493773
30,10.0,18.59466270936315,0,0.0,0.5,18.59466270936315,5.79236355292252,19.809088823063014,5.29236355292252,19.809088823063014,0.5,9.353251474200121,4.236856583311802,7.401768228493773
40,10.0,18.171827326018718,0,0.0,0.5,18.171827326018718,5.99045444115315,19.809088823063014,5.49045444115315,19.809088823063014,0.5,9.918788226562205,4.296070729139752,7.401768228493773
50,10.0,17.738915847883735,0,0.0,0.5,17.738915847883735,6.18854532938378,19.809088823063014,5.68854532938378,19.809088823063014,0.5,10.45377475494624,4.355284874967703,7.401768228493773
60,10.0,17.29517165424966,0,0.0,0.5,17.29517165424966,6.38663621761441,19.809088823063014,5.88663621761441,19.809088823063014,0.5,10.962684587769257,4.414499020795653,7.401768228493773
70,10.0,16.839738407755064,0,0.0,0.5,16.839738407755064,6.58472710584504,19.809088823063014,6.08472710584504,19.809088823063014,0.5,11.448995594141692,4.473713166623604,7.401768228493773
80,10.0,16.371640624362644,0,0.0,0.5,16.371640624362644,6.78281799407567,19.809088823063014,6.28281799407567,19.809088823063014,0.5,11.915475099988175,4.532927312451554,7.401768228493773
90,10.0,15.889759086434928,0,0.0,0.5,15.889759086434928,6.9809088823063,19.809088823063014,6.4809088823063,19.809088823063014,0.5,12.364367901441645,4.592141458279505,7.401768228493773
100,10.0,15.39279932035111,0,0.0,0.5,15.39279932035111,7.17899977053693,19.809088823063014,6.67899977053693,19.809088823063014,0.5,12.797524774188279,4.651355604107455,7.401768228493773
110,10.0,14.879250586244648,0,0.0,0.5,14.879250586244648,7.37709065876756,19.809088823063014,6.87709065876756,19.809088823063014,0.5,13.216492995107478,4.710569749935406,7.401768228493773
120,10.0,14.347331636925448,0,0.0,0.5,14.347331636925448,7.5751815469981905,19.809088823063014,7.0751815469981905,19.809088823063014,0.5,13.622581760939713,4.769783895763356,7.401768228493773
130,10.0,13.794917621775856,0,0.0,0.5,13.794917621775856,7.7732724352288205,19.809088823063014,7.2732724352288205,19.809088823063014,0.5,14.016910521839312,4.828998041591307,7.401768228493773
140,10.0,13.219439446634723,0,0.0,0.5,13.219439446634723,7.9713633234594505,19.809088823063014,7.4713633234594505,19.809088823063014,0.5,14.400445386202884,4.888212187419257,7.401768228493773
150,10.0,12.617741730393055,0,0.0,0.5,12.617741730393055,8.16945421169008,19.809088823063014,7.669454211690081,19.809088823063014,0.5,14.774027009071503,4.947426333247208,7.401768228493773
160,10.0,11.985876416289402,0,0.0,0.5,11.985876416289402,8.367545099920711,19.809088823063014,7.867545099920711,19.809088823063014,0.5,15.138392279516887,5.006640479075158,7.401768228493773
170,10.0,11.318792363066944,0,0.0,0.5,11.318792363066944,8.565635988151342,19.809088823063014,8.06563598815134,19.809088823063014,0.5,15.494191413310306,5.065854624903109,7.401768228493773
180,10.0,10.609848615785367,0,0.0,0.5,10.609848615785367,8.763726876381973,19.809088823063014,8.263726876381972,19.809088823063014,0.5,15.842001587427681,5.125068770731059,7.401768228493773
190,10.0,9.850010900579894,0,0.0,0.5,9.850010900579894,8.961817764612604,19.809088823063014,8.461817764612602,19.809088823063014,0.5,16.182337934916067,5.18428291655901,7.401768228493773
200,10.0,9.026435721435279,0,0.0,0.5,9.026435721435279,9.159908652843235,19.809088823063014,8.659908652843233,19.809088823063014,0.5,16.515662499082072,5.24349706238696,7.401768228493773
210,10.0,8.11975177729362,0,0.0,0.5,8.11975177729362,9.357999541073866,19.809088823063014,8.857999541073864,19.809088823063014,0.5,16.8423915916757,5.302711208214911,7.401768228493773
220,10.0,7.098182585459675,0,0.0,0.5,7.098182585459675,9.556090429304497,19.809088823063014,9.056090429304495,19.809088823063014,0.5,17.162901889573064,5.361925354042861,7.401768228493773
230,10.0,5.902374361914286,0,0.0,0.5,5.902374361914286,9.754181317535128,19.809088823063014,9.254181317535126,19.809088823063014,0.5,17.477535524634845,5.421139499870812,7.401768228493773
240,10.0,4.392248877265854,0,0.0,0.5,4.392248877265854,9.952272205765759,19.809088823063014,9.452272205765757,19.809088823063014,0.5,17.786604362796044,5.480353645698762,7.401768228493773
250,10.0,1.9353752327399572,0,0.0,0.5,1.9353752327399572,10.15036309399639,19.809088823063014,9.650363093996388,19.809088823063014,0.5,18.090393624860617,5.5395677915267125,7.401768228493773
260,10.0,0.0,0,0.0,0.5,0.0,10.34845398222702,19.809088823063014,9.848453982227019,19.809088823063014,0.5,18.389164968702634,5.598781937354663,7.401768228493773
270,10.0,0.0,0,0.0,0.5,0.0,10.546544870457652,19.809088823063014,10.04654487045765,19.809088823063014,0.5,18.683159127672237,5.6579960831826135,7.401768228493773
280,10.0,0.0,0,0.0,0.5,0.0,10.744635758688283,19.809088823063014,10.24463575868828,19.809088823063014,0.5,18.972598180894593,5.717210229010564,7.401768228493773
290,10.0,0.0,0,0.0,0.5,0.0,10.942726646918914,19.809088823063014,10.442726646918912,19.809088823063014,0.5,19.257687516351673,5.7764243748385145,7.401768228493773
300,10.0,0.0,0,0.0,0.5,0.0,11.140817535149544,19.809088823063014,10.640817535149543,19.809088823063014,0.5,19.53861753607991,5.835638520666465,7.401768228493773
310,10.0,0.0,0,0.0,0.5,0.0,11.338908423380175,19.809088823063014,10.838908423380174,19.809088823063014,0.5,19.815565143719013,5.894852666494415,7.401768228493773
320,10.0,0.0,0,0.0,0.5,0.0,11.533035656681344,19.412723330116776,11.036999311610804,19.809088823063014,0.5,20.08869504743238,5.954066812322366,7.401768228493773
330,10.0,0.0,0,0.0,0.5,0.0,11.723116601066446,19.008094438510145,11.235090199841435,19.809088823063014,0.5,20.358160905457463,6.013280958150316,7.401768228493773
340,10.0,0.0,0,0.0,0.5,0.0,11.909063228160077,18.59466270936315,11.433181088072066,19.809088823063014,0.5,20.624106336912128,6.072495103978267,7.401768228493773
350,10.0,0.0,0,0.0,0.5,0.0,12.090781501420265,18.171827326018718,11.631271976302697,19.809088823063014,0.5,20.886665816736315,6.131709249806217,7.401768228493773
360,10.0,0.0,0,0.0,0.5,0.0,12.268170659899102,17.738915847883735,11.829362864533328,19.809088823063014,0.5,21.14596547059944,6.190923395634168,7.401768228493773
370,10.0,0.0,0,0.0,0.5,0.0,12.441122376441598,17.29517165424966,12.02745375276396,19.809088823063014,0.5,21.40212378310961,6.250137541462118,7.401768228493773
380,10.0,0.0,0,0.0,0.5,0.0,12.609519760519149,16.839738407755064,12.22554464099459,19.809088823063014,0.5,21.655252230609285,6.309351687290069,7.401768228493773
390,10.0,0.0,0,0.0,0.5,0.0,12.773236166762775,16.371640624362644,12.423635529225221,19.809088823063014,0.5,21.90545584814593,6.368565833118019,7.401768228493773
400,10.0,0.0,0,0.0,0.5,0.0,12.932133757627124,15.889759086434928,12.621726417455852,19.809088823063014,0.5,22.15283373879814,6.42777997894597,7.401768228493773
410,10.0,0.0,0,0.0,0.5,0.0,13.086061750830636,15.39279932035111,12.819817305686483,19.809088823063014,0.5,22.397479532362464,6.48699412477392,7.401768228493773
420,10.0,0.0,0,0.0,0.5,0.0,13.234854256693083,14.879250586244648,13.017908193917114,19.809088823063014,0.5,22.639481799421954,6.546208270601871,7.401768228493773
430,10.0,0.0,0,0.0,0.5,0.0,13.378327573062338,14.347331636925448,13.215999082147745,19.809088823063014,0.5,22.87892442598909,6.605422416429821,7.401768228493773
440,10.0,0.0,0,0.0,0.5,0.0,13.516276749280097,13.794917621775856,13.414089970378376,19.809088823063014,0.5,23.115886953216453,6.664636562257772,7.401768228493773
450,10.0,0.0,0,0.0,0.5,0.0,13.648471143746445,13.219439446634723,13.612180858609007,19.809088823063014,0.5,23.350444886075405,6.723850708085722,7.401768228493773
460,10.0,0.0,0,0.0,0.5,0.0,13.774648561050375,12.617741730393055,13.810271746839637,19.809088823063014,0.5,23.58266997439873,6.783064853913673,7.401768228493773
470,10.0,0.0,0,0.0,0.5,0.0,13.894507325213269,11.985876416289402,14.008362635070268,19.809088823063014,0.5,23.81263046925244,6.847901988780464,8.104641858348963
480,10.0,0.0,0,0.0,0.5,0.0,14.007695248843937,11.318792363066944,14.2064535233009,19.809088823063014,0.5,24.03121146403493,6.917911938425749,8.75124370566061
490,10.0,0.0,0,0.0,0.5,0.0,14.11379373500179,10.609848615785367,14.40454441153153,19.809088823063014,0.5,24.239449591303465,6.992737950219349,9.353251474200121
500,10.0,0.0,0,0.0,0.5,0.0,14.21229384400759,9.850010900579894,14.602635299762161,19.809088823063014,0.5,24.43818209262137,7.072088256031847,9.918788226562205
510,10.0,0.0,0,0.0,0.5,0.0,14.302558201221943,9.026435721435279,14.800726187992792,19.809088823063014,0.5,24.62810396478574,7.155718454071417,10.45377475494624
520,10.0,0.0,0,0.0,0.5,0.0,14.38375571899488,8.11975177729362,14.998817076223423,19.809088823063014,0.5,24.809804107781453,7.243419930773571,10.962684587769257
530,10.0,0.0,0,0.0,0.5,0.0,14.454737544849477,7.098182585459675,15.196907964454054,19.809088823063014,0.5,24.98378956209895,7.335011895526705,11.448995594141692
540,10.0,0.0,0,0.0,0.5,0.0,14.51376128846862,5.902374361914286,15.394998852684685,19.809088823063014,0.5,25.150502507857738,7.43033569632661,11.915475099988175
550,10.0,0.0,0,0.0,0.5,0.0,14.557683777241278,4.392248877265854,15.593089740915316,19.809088823063014,0.5,25.310332621665044,7.5292506395381436,12.364367901441645
560,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,1.9353752327399572,15.791180629145947,19.809088823063014,0.5,25.463626324316426,7.63163083773165,12.797524774188279
570,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,15.989271517376578,19.809088823063014,0.5,25.61069387069655,7.73736278169251,13.216492995107478
580,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,16.187362405607207,19.809088823063014,0.5,25.751814896912126,7.846343435780027,13.622581760939713
590,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,16.385453293837838,19.809088823063014,0.5,25.887242836199782,7.9584787199547415,14.016910521839312
600,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,16.58354418206847,19.809088823063014,0.5,26.017208487204876,8.073682283044365,14.400445386202884
610,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,16.7816350702991,19.809088823063014,0.5,26.14192293508172,8.191874499116937,14.774027009071503
620,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,16.97972595852973,19.809088823063014,0.5,26.261579970266755,8.312981637353072,15.138392279516887
630,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,17.17781684676036,19.809088823063014,0.5,26.376358111655296,8.436935168659554,15.494191413310306
640,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,17.375907734990992,19.809088823063014,0.5,26.48642231419131,8.563671181358975,15.842001587427681
650,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,17.573998623221623,19.809088823063014,0.5,26.591925421777578,8.693129884838303,16.182337934916067
660,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,17.772089511452254,19.809088823063014,0.5,26.69300941251591,8.82525518483096,16.515662499082072
670,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,17.970180399682885,19.809088823063014,0.5,26.78980647301468,8.959994317564366,16.8423915916757
680,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,18.168271287913516,19.809088823063014,0.5,26.882439930798718,9.097297532680951,17.162901889573064
690,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,18.366362176144147,19.809088823063014,0.5,26.971025068005694,9.23711781687803,17.477535524634845
700,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,18.564453064374778,19.809088823063014,0.5,27.055669835055735,9.379410651780399,17.786604362796044
710,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,18.76254395260541,19.809088823063014,0.5,27.136475479486034,9.524133800779284,18.090393624860617
720,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,18.96063484083604,19.809088823063014,0.5,27.213537102399133,9.671247120528905,18.389164968702634
730,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,19.15872572906667,19.809088823063014,0.5,27.286944152800324,9.820712393550282,18.683159127672237
740,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,19.3568166172973,19.809088823063014,0.5,27.356780868363625,9.97249317899744,18.972598180894593
750,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,19.554907505527932,19.809088823063014,0.5,27.423126669767495,10.126554679128253,19.257687516351673
760,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,19.752998393758563,19.809088823063014,0.5,27.48605651460731,10.282863619416892,19.53861753607991
770,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,19.951089281989194,19.809088823063014,0.5,27.545641215965084,10.441388140566644,19.815565143719013
780,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,20.149180170219825,19.809088823063014,0.5,27.60194772995525,10.602097700946103,20.08869504743238
790,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,20.347271058450456,19.809088823063014,0.5,27.65503941593542,10.764962988189763,20.358160905457463
800,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,20.545361946681087,19.809088823063014,0.5,27.704976272547125,10.92995583888506,20.624106336912128
810,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,20.743452834911718,19.809088823063014,0.5,27.75181515231341,11.097049165418952,20.886665816736315
820,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,20.94154372314235,19.809088823063014,0.5,27.795609957152088,11.266216889183747,21.14596547059944
830,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,21.13963461137298,19.809088823063014,0.5,27.8364118168526,11.437433879448625,21.40212378310961
840,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,21.33772549960361,19.809088823063014,0.5,27.874269252300827,11.610675897293499,21.655252230609285
850,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,21.53581638783424,19.809088823063014,0.5,27.90922832501174,11.785919544078666,21.90545584814593
860,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,21.733907276064873,19.809088823063014,0.5,27.94133277433769,11.963142213989052,22.15283373879814
870,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,21.931998164295504,19.809088823063014,0.5,27.970624143555508,12.142322050247952,22.397479532362464
880,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,22.130089052526134,19.809088823063014,0.5,27.997141895893442,12.323437904643328,22.639481799421954
890,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,22.328179940756765,19.809088823063014,0.5,28.02092352143631,12.50646930005124,22.87892442598909
900,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,22.526270828987396,19.809088823063014,0.5,28.04200463574082,12.691396395676971,23.115886953216453
910,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,22.724361717218027,19.809088823063014,0.5,28.060419070900245,12.878199954765574,23.350444886075405
920,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,22.922452605448658,19.809088823063014,0.5,28.0761989597169,13.066861314560764,23.58266997439873
930,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,23.116579838749825,19.412723330116776,0.5,28.08383716265207,13.257362358314785,23.81263046925244
940,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,23.306660783134927,19.008094438510145,0.5,28.083250174790752,13.449612050027064,24.03121146403493
950,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,23.49260741022856,18.59466270936315,0.5,28.074441684005283,13.64352764675749,24.239449591303465
960,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,23.674325683488746,18.171827326018718,0.5,28.057388152190306,13.839033103498462,24.43818209262137
970,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,23.851714841967585,17.738915847883735,0.5,28.032039933530648,14.036057935216748,24.62810396478574
980,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,24.02466655851008,17.29517165424966,0.5,27.99832146318884,14.234536368079,24.809804107781453
990,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,24.19306394258763,16.839738407755064,0.5,27.95613070593707,14.434406684575793,24.98378956209895
1000,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,24.356780348831258,16.371640624362644,0.5,27.90533793328382,14.635610704638655,25.150502507857738
1010,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,24.515677939695607,15.889759086434928,0.5,27.845783821025215,14.838093365611975,25.310332621665044
1020,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,24.669605932899117,15.39279932035111,0.5,27.777276797423735,15.041802376206507,25.463626324316426
1030,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,24.818398438761562,14.879250586244648,0.5,27.69958950940105,15.24668792717208,25.61069387069655
1040,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,24.961871755130815,14.347331636925448,0.5,27.612454197665983,15.452702446347375,25.751814896912126
1050,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,25.099820931348575,13.794917621775856,0.5,27.515556667145482,15.659800389036974,25.887242836199782
1060,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,25.23201532581492,13.219439446634723,0.5,27.40852838512738,15.867938056934612,26.017208487204876
1070,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,25.358192743118853,12.617741730393055,0.5,27.2909360002866,16.077073440415266,26.14192293508172
1080,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,25.478051507281748,11.985876416289402,0.5,27.16226718607417,16.2871660801774,26.261579970266755
1090,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,25.591239430912417,11.318792363066944,0.5,27.021911045773283,16.498176945070643,26.376358111655296
1100,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,25.69733791707027,10.609848615785367,0.5,26.86913011399012,16.710068323584174,26.48642231419131
1110,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,25.79583802607607,9.850010900579894,0.5,26.7030186730183,16.922803726958396,26.591925421777578
1120,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,25.88610238329042,9.026435721435279,0.5,26.52243726637764,17.136347802258523,26.69300941251591
1130,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,25.967299901063356,8.11975177729362,0.5,26.32590208737781,17.35066625404264,26.78980647301468
1140,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.03828172691795,7.098182585459675,0.5,26.111378023981317,17.565725773489028,26.882439930798718
1150,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.097305470537094,5.902374361914286,0.5,25.875826066511042,17.781493974033072,26.971025068005694
1160,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.141227959309752,4.392248877265854,0.5,25.61390097514461,17.997939332713518,27.055669835055735
1170,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.160581711637153,1.9353752327399572,0.5,25.310159499654024,18.215031136549406,27.136475479486034
1180,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.160581711637153,0.0,0.5,24.971319731501705,18.4327394333686,27.213537102399133
1190,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.160581711637153,0.0,0.5,24.626836215773153,18.651034986591004,27.286944152800324
1200,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.160581711637153,0.0,0.5,24.276515956405728,18.86988923353791,27.356780868363625
1210,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.160581711637153,0.0,0.5,23.920149365780066,19.08927424689605,27.423126669767495
1220,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.160581711637153,0.0,0.5,23.557508565909124,19.30916269901291,27.48605651460731
1230,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.160581711637153,0.0,0.5,23.18834543711023,19.52952782874063,27.545641215965084
1240,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.160581711637153,0.0,0.5,22.81238936915025,19.75034341058027,27.60194772995525
1250,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.160581711637153,0.0,0.5,22.42934465977426,19.971583725907756,27.65503941593542
1260,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.160581711637153,0.0,0.5,22.038887492794256,20.193223536088134,27.704976272547125
1270,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.160581711637153,0.0,0.5,21.640662411698194,20.41523805730664,27.75181515231341
1280,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.160581711637153,0.0,0.5,21.234278183914295,20.63760293696386,27.795609957152088
1290,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.160581711637153,0.0,0.5,20.819302923881967,20.86029423149868,27.8364118168526
1300,10.0,0.0,0,0.0,0.5,0.0,14.577037529568678,0.0,26.160581711637153,0.0,0.5,20.395258307784857,21.083288385517086,27.874269252300827
